,image_path,mask_path,mask
1763,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_2.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_2_mask.tif,0
1764,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_3.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_3_mask.tif,0
1765,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_30.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_30_mask.tif,0
1766,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_34.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_34_mask.tif,0
1767,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_19.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_19_mask.tif,1
1768,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_32.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_32_mask.tif,0
1769,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_27.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_27_mask.tif,1
1770,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_22.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_22_mask.tif,1
1771,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_25.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_25_mask.tif,1
1772,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_15.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_15_mask.tif,0
1773,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_18.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_18_mask.tif,1
1774,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_17.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_17_mask.tif,0
1775,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_20.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_20_mask.tif,1
1776,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_26.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_26_mask.tif,1
1777,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_1.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_1_mask.tif,0
1778,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_11.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_11_mask.tif,0
1779,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_7.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_7_mask.tif,0
1780,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_35.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_35_mask.tif,0
1781,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_28.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_28_mask.tif,1
1782,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_13.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_13_mask.tif,0
1783,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_8.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_8_mask.tif,0
1784,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_4.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_4_mask.tif,0
1785,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_24.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_24_mask.tif,1
1786,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_12.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_12_mask.tif,0
1787,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_5.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_5_mask.tif,0
1788,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_23.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_23_mask.tif,1
1789,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_16.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_16_mask.tif,0
1790,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_29.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_29_mask.tif,0
1791,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_6.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_6_mask.tif,0
1792,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_10.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_10_mask.tif,0
1793,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_33.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_33_mask.tif,0
1794,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_21.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_21_mask.tif,1
1795,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_14.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_14_mask.tif,0
1796,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_31.tif,./data/TCGA_DU_7301_19911112/TCGA_DU_7301_19911112_31_mask.tif,0
1797,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_25.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_25_mask.tif,1
1798,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_19.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_19_mask.tif,0
1799,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_5.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_5_mask.tif,0
1800,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_7.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_7_mask.tif,0
1801,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_6.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_6_mask.tif,0
1802,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_36.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_36_mask.tif,0
1803,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_8.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_8_mask.tif,0
1804,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_32.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_32_mask.tif,1
1805,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_31.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_31_mask.tif,1
1806,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_9.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_9_mask.tif,0
1807,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_35.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_35_mask.tif,0
1808,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_34.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_34_mask.tif,0
1809,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_3.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_3_mask.tif,0
1810,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_24.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_24_mask.tif,1
1811,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_21.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_21_mask.tif,1
1812,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_27.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_27_mask.tif,1
1813,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_30.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_30_mask.tif,1
1814,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_15.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_15_mask.tif,0
1815,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_29.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_29_mask.tif,1
1816,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_37.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_37_mask.tif,0
1817,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_10.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_10_mask.tif,0
1818,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_23.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_23_mask.tif,1
1819,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_1.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_1_mask.tif,0
1820,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_2.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_2_mask.tif,0
1821,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_13.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_13_mask.tif,0
1822,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_14.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_14_mask.tif,0
1823,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_18.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_18_mask.tif,0
1824,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_12.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_12_mask.tif,0
1825,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_33.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_33_mask.tif,0
1826,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_28.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_28_mask.tif,1
1827,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_4.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_4_mask.tif,0
1828,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_16.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_16_mask.tif,0
1829,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_11.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_11_mask.tif,0
1830,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_17.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_17_mask.tif,0
1831,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_22.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_22_mask.tif,1
1832,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_26.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_26_mask.tif,1
1833,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_20.tif,./data/TCGA_DU_8164_19970111/TCGA_DU_8164_19970111_20_mask.tif,1
1834,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_32.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_32_mask.tif,0
1835,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_21.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_21_mask.tif,0
1836,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_12.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_12_mask.tif,1
1837,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_1.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_1_mask.tif,0
1838,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_27.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_27_mask.tif,0
1839,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_35.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_35_mask.tif,0
1840,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_26.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_26_mask.tif,0
1841,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_7.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_7_mask.tif,0
1842,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_23.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_23_mask.tif,0
1843,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_15.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_15_mask.tif,1
1844,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_28.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_28_mask.tif,0
1845,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_3.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_3_mask.tif,0
1846,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_2.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_2_mask.tif,0
1847,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_33.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_33_mask.tif,0
1848,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_9.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_9_mask.tif,0
1849,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_17.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_17_mask.tif,0
1850,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_22.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_22_mask.tif,0
1851,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_34.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_34_mask.tif,0
1852,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_8.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_8_mask.tif,0
1853,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_14.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_14_mask.tif,1
1854,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_4.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_4_mask.tif,0
1855,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_31.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_31_mask.tif,0
1856,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_18.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_18_mask.tif,0
1857,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_36.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_36_mask.tif,0
1858,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_25.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_25_mask.tif,0
1859,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_6.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_6_mask.tif,0
1860,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_30.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_30_mask.tif,0
1861,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_24.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_24_mask.tif,0
1862,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_20.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_20_mask.tif,0
1863,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_11.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_11_mask.tif,0
1864,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_29.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_29_mask.tif,0
1865,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_13.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_13_mask.tif,1
1866,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_19.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_19_mask.tif,0
1867,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_5.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_5_mask.tif,0
1868,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_16.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_16_mask.tif,1
1869,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_10.tif,./data/TCGA_DU_8165_19970205/TCGA_DU_8165_19970205_10_mask.tif,0
1870,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_5.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_5_mask.tif,0
1871,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_3.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_3_mask.tif,0
1872,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_26.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_26_mask.tif,1
1873,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_7.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_7_mask.tif,0
1874,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_12.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_12_mask.tif,0
1875,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_38.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_38_mask.tif,0
1876,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_27.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_27_mask.tif,1
1877,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_24.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_24_mask.tif,1
1878,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_15.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_15_mask.tif,0
1879,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_30.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_30_mask.tif,1
1880,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_25.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_25_mask.tif,1
1881,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_36.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_36_mask.tif,0
1882,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_9.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_9_mask.tif,0
1883,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_34.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_34_mask.tif,0
1884,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_14.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_14_mask.tif,0
1885,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_16.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_16_mask.tif,0
1886,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_17.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_17_mask.tif,0
1887,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_22.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_22_mask.tif,1
1888,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_31.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_31_mask.tif,1
1889,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_4.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_4_mask.tif,0
1890,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_8.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_8_mask.tif,0
1891,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_10.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_10_mask.tif,0
1892,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_18.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_18_mask.tif,0
1893,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_35.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_35_mask.tif,0
1894,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_6.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_6_mask.tif,0
1895,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_21.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_21_mask.tif,0
1896,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_13.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_13_mask.tif,0
1897,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_1.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_1_mask.tif,0
1898,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_2.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_2_mask.tif,0
1899,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_23.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_23_mask.tif,1
1900,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_28.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_28_mask.tif,1
1901,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_33.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_33_mask.tif,1
1902,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_20.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_20_mask.tif,0
1903,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_11.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_11_mask.tif,0
1904,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_19.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_19_mask.tif,0
1905,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_29.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_29_mask.tif,1
1906,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_37.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_37_mask.tif,0
1907,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_32.tif,./data/TCGA_DU_A5TP_19970614/TCGA_DU_A5TP_19970614_32_mask.tif,1
1908,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_32.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_32_mask.tif,0
1909,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_17.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_17_mask.tif,1
1910,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_33.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_33_mask.tif,0
1911,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_12.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_12_mask.tif,0
1912,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_29.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_29_mask.tif,1
1913,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_18.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_18_mask.tif,1
1914,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_2.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_2_mask.tif,0
1915,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_22.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_22_mask.tif,1
1916,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_6.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_6_mask.tif,0
1917,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_36.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_36_mask.tif,0
1918,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_4.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_4_mask.tif,0
1919,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_8.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_8_mask.tif,0
1920,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_9.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_9_mask.tif,0
1921,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_14.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_14_mask.tif,0
1922,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_24.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_24_mask.tif,1
1923,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_26.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_26_mask.tif,1
1924,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_21.tif,./data/TCGA_DU_8168_19970503/TCGA_DU_8168_19970503_21_mask.tif,1
